1.924,1.276
2.932,1.008
4.128,1.196
5.5,1.372
6.756,1.256
7.772,1.016
8.956,1.184
10.296,1.34
11.584,1.288
12.648,1.064
13.792,1.144
15.168,1.376
16.452,1.284
17.484,1.032
18.748,1.264
20.124,1.376
21.368,1.244
22.392,1.024
23.728,1.336
25.088,1.36
26.364,1.276
27.448,1.084
28.712,1.264
30.072,1.36
31.404,1.332
32.472,1.068
33.716,1.244
35.06,1.344
36.328,1.268
37.412,1.084
38.716,1.304
40.1,1.384
41.436,1.336
42.552,1.116
43.688,1.136
45.104,1.416
46.452,1.348
47.688,1.236
48.748,1.06
50.004,1.256
51.388,1.384
52.68,1.292
53.744,1.064
54.948,1.204
56.252,1.304
57.444,1.192
58.488,1.044
59.776,1.288
61.172,1.39599999999999
62.392,1.22000000000001
63.42,1.028
64.624,1.20399999999999
66.016,1.39200000000001
67.212,1.196
68.224,1.012
69.352,1.128
70.64,1.288
71.976,1.336
73.088,1.11199999999999
74.244,1.15600000000001
75.616,1.372
76.948,1.33199999999999
78.04,1.09200000000001
79.268,1.22799999999999
80.604,1.336
81.852,1.248
82.928,1.07599999999999
84.188,1.26000000000001
85.564,1.37599999999999
86.856,1.292
87.956,1.10000000000001
89.06,1.104
90.236,1.176
91.584,1.348
92.944,1.36
94.232,1.288
95.304,1.072
96.58,1.276
97.976,1.396
99.356,1.38
100.608,1.25200000000001
101.676,1.068
102.992,1.316
104.412,1.42
105.732,1.31999999999999
106.816,1.084
108.132,1.316
109.52,1.38799999999999
110.82,1.3
111.892,1.072
113.188,1.29600000000001
114.596,1.408
115.896,1.3
116.96,1.06399999999999
118.324,1.364
119.7,1.376
121,1.3
122.076,1.07599999999999
123.4,1.32400000000001
124.788,1.38799999999999
126.08,1.292
127.148,1.068
128.404,1.256
129.76,1.35599999999999
131.056,1.29600000000002
132.128,1.07199999999997
133.372,1.24400000000003
134.76,1.38799999999998
136.044,1.28400000000002
137.104,1.06
138.396,1.29199999999997
139.736,1.34
140.972,1.23600000000002
142.008,1.036
143.32,1.31199999999998
144.688,1.36799999999999
145.964,1.27600000000001
147.02,1.05600000000001
148.26,1.23999999999998
149.632,1.37200000000001
150.808,1.17599999999999
151.864,1.05600000000001
153.14,1.27599999999998
154.492,1.352
155.568,1.07600000000002
156.848,1.28
158.228,1.38
159.5,1.27199999999999
160.564,1.06399999999999
161.856,1.292
163.22,1.364
164.528,1.30799999999999
165.62,1.09200000000001
166.896,1.27599999999998
168.228,1.33200000000002
169.536,1.30799999999999
170.628,1.09199999999998
171.912,1.28400000000002
173.292,1.38
174.592,1.30000000000001
175.668,1.07599999999999
176.888,1.22
178.22,1.33199999999999
179.396,1.17599999999999
180.432,1.036
181.736,1.304
183.06,1.32400000000001
184.288,1.22800000000001
185.304,1.01599999999999
186.556,1.25200000000001
187.912,1.35599999999999
189.176,1.26399999999998
190.236,1.06
191.448,1.21200000000002
192.764,1.316
194.02,1.256
195.084,1.06399999999999
196.344,1.25999999999999
197.66,1.316
198.872,1.21200000000002
199.9,1.02799999999999
201.068,1.16800000000001
202.372,1.304
203.616,1.244
204.636,1.01999999999998
205.84,1.20400000000001
207.152,1.31199999999998
208.324,1.17200000000003
209.372,1.048
210.628,1.25599999999997
211.924,1.29600000000002
213.02,1.096
214.128,1.10799999999998
215.412,1.28400000000002
216.716,1.304
217.9,1.184
218.928,1.02799999999999
220.124,1.196
221.476,1.352
222.72,1.244
223.76,1.03999999999999
224.952,1.19200000000001
226.252,1.30000000000001
227.428,1.17599999999999
228.44,1.012
229.684,1.244
230.984,1.30000000000001
232.232,1.24799999999999
233.276,1.04400000000001
234.488,1.21199999999999
235.848,1.36000000000001
237.1,1.25199999999998
238.144,1.04400000000001
239.364,1.22
240.672,1.30799999999999
241.924,1.25200000000001
242.964,1.03999999999999
244.208,1.244
245.524,1.316
246.728,1.20400000000001
247.768,1.03999999999999
249.02,1.25200000000001
250.328,1.30799999999999
251.596,1.268
252.644,1.048
253.876,1.232
255.204,1.328
256.412,1.20799999999997
257.42,1.00800000000004
258.576,1.15600000000001
259.9,1.32399999999996
261.088,1.18800000000005
262.08,0.991999999999962
263.216,1.13600000000002
264.616,1.39999999999998
265.824,1.20800000000003
266.824,1
267.98,1.15600000000001
269.256,1.27599999999995
270.516,1.26000000000005
271.572,1.05599999999998
272.744,1.17200000000003
274.032,1.28799999999995
275.236,1.20400000000001
276.288,1.05200000000002
277.48,1.19200000000001
278.812,1.33199999999999
279.992,1.18000000000001
281.004,1.012
282.236,1.23199999999997
283.604,1.36799999999999
284.796,1.19200000000001
285.824,1.02800000000002
287.076,1.25200000000001
288.468,1.392
289.708,1.24000000000001
290.76,1.05199999999996
291.912,1.15199999999999
293.244,1.33200000000005
294.512,1.26799999999997
295.548,1.036
296.72,1.17200000000003
298.072,1.35199999999998
299.288,1.21600000000001
300.308,1.01999999999998
301.528,1.22000000000003
302.816,1.28799999999995
304.02,1.20400000000001
305.028,1.00800000000004
306.112,1.084
307.16,1.048
308.144,0.98399999999998
309.368,1.22399999999999
310.484,1.11599999999999
311.512,1.02800000000002
312.7,1.18799999999999
313.784,1.084
314.82,1.036
315.768,0.947999999999979
316.872,1.10400000000004
318.04,1.16800000000001
319.268,1.22799999999995
320.272,1.00400000000002
321.336,1.06400000000002
322.288,0.951999999999998
323.208,0.920000000000016
324.432,1.22399999999999
325.972,1.53999999999996
327.344,1.37200000000001
328.656,1.31200000000001
329.956,1.30000000000001
331.252,1.29599999999999
332.384,1.13200000000001
333.7,1.31599999999997
335.04,1.34000000000003
336.364,1.32399999999996
337.636,1.27200000000005
338.748,1.11199999999997
339.944,1.19600000000003
341.28,1.33599999999996
342.64,1.36000000000001
343.908,1.26800000000003
344.96,1.05199999999996
