2.08,1.004
3.108,1.028
4.136,1.028
5.12,0.984
6.192,1.072
7.252,1.06
8.336,1.084
9.38,1.044
10.336,0.956
11.272,0.936
12.32,1.048
12.796,0.475999999999999
13.356,0.56
14.3,0.944000000000001
15.284,0.984
16.276,0.991999999999999
17.316,1.04
18.324,1.008
19.332,1.008
20.372,1.04
21.38,1.008
22.404,1.024
23.484,1.08
24.54,1.056
25.584,1.044
26.632,1.048
27.604,0.971999999999998
28.628,1.024
29.64,1.012
30.628,0.988
31.676,1.048
32.72,1.044
33.792,1.072
34.88,1.088
35.832,0.951999999999998
36.816,0.984000000000002
37.852,1.03599999999999
38.808,0.956000000000003
39.844,1.036
40.876,1.032
41.856,0.980000000000004
42.952,1.096
44.02,1.068
45.1,1.08
46.208,1.108
47.168,0.960000000000001
48.132,0.963999999999999
49.068,0.936
50.052,0.984000000000002
51.152,1.1
52.244,1.092
53.352,1.108
54.488,1.136
55.564,1.076
56.552,0.988
57.532,0.979999999999997
58.488,0.956000000000003
59.548,1.06
60.624,1.076
61.628,1.004
62.728,1.1
63.848,1.12
64.924,1.07600000000001
66.052,1.128
67.22,1.16799999999999
68.308,1.08800000000001
69.36,1.05199999999999
70.448,1.08799999999999
71.532,1.084
72.596,1.06400000000001
73.692,1.09599999999999
74.788,1.096
75.86,1.072
76.964,1.104
78.02,1.056
79.072,1.05200000000001
80.156,1.084
81.252,1.09599999999999
82.276,1.024
83.364,1.08800000000001
84.46,1.09599999999999
85.496,1.036
86.572,1.07600000000001
87.712,1.14
88.748,1.036
89.836,1.08799999999999
90.916,1.08
91.912,0.996000000000009
92.936,1.024
93.912,0.975999999999999
94.872,0.959999999999994
95.904,1.032
96.936,1.03200000000001
98.02,1.08399999999999
99.16,1.14
100.212,1.05200000000001
101.152,0.939999999999998
102.148,0.995999999999995
103.204,1.056
104.148,0.944000000000003
105.168,1.02000000000001
106.216,1.04799999999999
107.164,0.948000000000008
108.064,0.899999999999991
109.076,1.012
110.148,1.072
111.16,1.012
112.212,1.05200000000001
113.24,1.02799999999999
114.248,1.00800000000001
115.288,1.03999999999999
116.296,1.00800000000001
117.268,0.971999999999994
118.248,0.980000000000004
119.22,0.971999999999994
120.204,0.983999999999995
121.232,1.02800000000001
122.268,1.036
123.252,0.983999999999995
124.284,1.03200000000001
125.36,1.07599999999999
126.4,1.04000000000001
127.5,1.09999999999999
128.556,1.05600000000001
129.54,0.98399999999998
130.548,1.00800000000001
131.58,1.03200000000001
132.56,0.97999999999999
133.6,1.03999999999999
134.624,1.024
135.664,1.03999999999999
136.732,1.06800000000001
137.752,1.02000000000001
138.84,1.08799999999999
139.896,1.05599999999998
140.92,1.024
142.024,1.10400000000001
143.128,1.10399999999998
144.176,1.048
145.268,1.09200000000001
146.26,0.99199999999999
147.26,1
148.268,1.00800000000001
149.26,0.99199999999999
150.34,1.08000000000001
151.444,1.10399999999998
152.496,1.05200000000002
153.628,1.13199999999998
154.704,1.07600000000002
155.752,1.048
156.852,1.09999999999999
157.9,1.048
158.964,1.06399999999999
160.052,1.08799999999999
161.06,1.00800000000001
162.156,1.096
163.216,1.06
164.256,1.03999999999999
165.396,1.13999999999999
166.452,1.05600000000001
167.516,1.06399999999999
168.672,1.15600000000001
169.744,1.072
170.748,1.00399999999999
171.776,1.02800000000002
172.808,1.03199999999998
173.828,1.02000000000001
174.908,1.07999999999998
175.976,1.06800000000001
177.012,1.036
178.092,1.08000000000001
179.112,1.01999999999998
180.192,1.08000000000001
181.304,1.11199999999999
182.344,1.03999999999999
183.456,1.11199999999999
184.58,1.12400000000002
185.604,1.024
186.716,1.11199999999999
187.852,1.136
188.892,1.03999999999999
190.028,1.136
191.12,1.09200000000001
192.176,1.05599999999998
193.28,1.10400000000001
194.336,1.05600000000001
195.424,1.08799999999999
196.516,1.09199999999998
197.536,1.02000000000001
198.616,1.08000000000001
199.676,1.05999999999997
200.644,0.968000000000018
201.672,1.02799999999999
202.628,0.955999999999989
203.688,1.06
204.816,1.12800000000001
205.904,1.08799999999999
206.98,1.07599999999999
207.988,1.00800000000001
208.96,0.972000000000008
209.96,1
210.96,1
211.988,1.02799999999999
213.092,1.10400000000001
214.132,1.03999999999999
215.216,1.084
216.348,1.13200000000001
217.392,1.04399999999998
218.516,1.124
219.684,1.16800000000001
220.728,1.04400000000001
221.776,1.048
222.868,1.09199999999998
223.94,1.072
224.964,1.024
